Time,Consumption,Type
2013-06-10,8.641609478620039,No holiday
2013-06-11,8.522928104774294,No holiday
2013-06-12,8.73114455231163,No holiday
2013-06-13,8.60410818637753,No holiday
2013-06-14,8.26409119456086,No holiday
2013-06-15,8.70871347664252,No holiday
2013-06-16,8.894040732950415,No holiday
2013-06-17,8.287293755384537,No holiday
2013-06-18,8.268277780980991,No holiday
2013-06-19,8.085595632146047,No holiday
2013-06-20,8.258751103970841,No holiday
2013-06-21,8.152920640645421,No holiday
2013-06-22,8.477679009514016,No holiday
2013-06-23,9.085635288938663,No holiday
2013-06-24,8.474652297403566,No holiday
2013-06-25,8.084761777162838,No holiday
2013-06-26,8.0917334108568,No holiday
2013-06-27,8.162345737170364,No holiday
2013-06-28,8.362883314740298,No holiday
2013-06-29,8.16953099128828,No holiday
2013-06-30,8.518636552943164,No holiday
2013-07-01,8.170792116613242,No holiday
2013-07-02,8.31046907532285,No holiday
2013-07-03,8.268815390434966,No holiday
2013-07-04,8.0992505480018,No holiday
2013-07-05,8.052869903580893,No holiday
2013-07-06,8.055737279987413,No holiday
2013-07-07,8.39437410959026,No holiday
2013-07-08,8.031048948200347,No holiday
2013-07-09,7.92222473819605,No holiday
2013-07-10,7.914188232887257,No holiday
2013-07-11,7.836884372292751,No holiday
2013-07-12,7.877004129358276,No holiday
2013-07-13,8.00098173958711,No holiday
2013-07-14,8.397622290381388,No holiday
2013-07-15,8.125933165315422,No holiday
2013-07-16,8.086218586548705,No holiday
2013-07-17,8.133099719032321,No holiday
2013-07-18,8.055637065245703,No holiday
2013-07-19,7.938868822793185,No holiday
2013-07-20,8.080114584738261,No holiday
2013-07-21,8.265440852012878,No holiday
2013-07-22,8.240109414232736,No holiday
2013-07-23,8.280296950486008,No holiday
2013-07-24,7.93506945117004,No holiday
2013-07-25,8.03531306731568,No holiday
2013-07-26,7.8604301277144,No holiday
2013-07-27,8.141041536062373,No holiday
2013-07-28,8.251523187664334,No holiday
2013-07-29,7.962728851027172,No holiday
2013-07-30,8.05161569337852,No holiday
2013-07-31,8.02467717717449,No holiday
2013-08-01,7.978924704123516,No holiday
2013-08-02,8.04998371965486,No holiday
2013-08-03,7.801110067662044,No holiday
2013-08-04,8.142570859917658,No holiday
2013-08-05,8.069885973545805,No holiday
2013-08-06,7.784799892649646,No holiday
2013-08-07,7.694874060316152,No holiday
2013-08-08,7.737262239586562,No holiday
2013-08-09,7.775394953526233,No holiday
2013-08-10,7.781706520639781,No holiday
2013-08-11,8.096186794354134,No holiday
2013-08-12,7.850240290526869,No holiday
2013-08-13,7.8033738691477055,No holiday
2013-08-14,7.781274921791221,No holiday
2013-08-15,7.874199033315039,No holiday
2013-08-16,7.947651678479988,No holiday
2013-08-17,8.090241947495231,No holiday
2013-08-18,8.263295369108032,No holiday
2013-08-19,7.8831344009893,No holiday
2013-08-20,7.71572115442046,No holiday
2013-08-21,7.74331239446793,No holiday
2013-08-22,8.116456024337301,No holiday
2013-08-23,7.887858400451768,No holiday
2013-08-24,8.33186903808618,No holiday
2013-08-25,8.186298025156068,No holiday
2013-08-26,8.067132454167822,Summer bank holiday
2013-08-27,7.94435693668421,No holiday
2013-08-28,7.867226631953239,No holiday
2013-08-29,7.805332751290458,No holiday
2013-08-30,7.9106825274192465,No holiday
2013-08-31,7.999041542705826,No holiday
2013-09-01,8.499772845962717,No holiday
2013-09-02,8.105241860120707,No holiday
2013-09-03,8.100544630412795,No holiday
2013-09-04,8.09961965181833,No holiday
2013-09-05,8.153627439302461,No holiday
2013-09-06,8.374625382703547,No holiday
2013-09-07,8.382437805729083,No holiday
2013-09-08,8.910507753095963,No holiday
2013-09-09,8.867772438102795,No holiday
2013-09-10,8.784785831500834,No holiday
2013-09-11,8.92375381614034,No holiday
2013-09-12,8.633626886061474,No holiday
2013-09-13,8.910409223688184,No holiday
2013-09-14,9.381387319092862,No holiday
2013-09-15,9.958995765180871,No holiday
2013-09-16,9.018382171695048,No holiday
2013-09-17,9.29378476519073,No holiday
2013-09-18,8.949502142534525,No holiday
2013-09-19,9.184167276474374,No holiday
2013-09-20,8.887557619733023,No holiday
2013-09-21,9.120769009903212,No holiday
2013-09-22,9.595257594642309,No holiday
2013-09-23,8.893450495174289,No holiday
2013-09-24,8.591785203437647,No holiday
2013-09-25,8.62117187485445,No holiday
2013-09-26,8.562038745709673,No holiday
2013-09-27,8.594709382046034,No holiday
2013-09-28,9.066592280434929,No holiday
2013-09-29,9.500745775896013,No holiday
2013-09-30,8.922278576552559,No holiday
2013-10-01,8.988373213373217,No holiday
2013-10-02,8.992726608066313,No holiday
2013-10-03,8.945602240837482,No holiday
2013-10-04,8.776952040483145,No holiday
2013-10-05,9.220391652098614,No holiday
2013-10-06,9.455311061328477,No holiday
2013-10-07,9.023387192236047,No holiday
2013-10-08,8.841236424701087,No holiday
2013-10-09,9.003153579531883,No holiday
2013-10-10,9.357941335630343,No holiday
2013-10-11,9.945894759463108,No holiday
2013-10-12,9.672023827024285,No holiday
2013-10-13,11.034076302743156,No holiday
2013-10-14,10.113249368741611,No holiday
2013-10-15,9.71165676754942,No holiday
