Time,Consumption,Type
2013-10-16,8.249601051256313,No holiday
2013-10-17,7.939735115434909,No holiday
2013-10-18,7.856441521574573,No holiday
2013-10-19,8.30481886754353,No holiday
2013-10-20,8.763720273556457,No holiday
2013-10-21,7.99035611153602,No holiday
2013-10-22,7.891230472551239,No holiday
2013-10-23,7.867844756553145,No holiday
2013-10-24,7.762923831961021,No holiday
2013-10-25,7.777857943277235,No holiday
2013-10-26,8.377908813201573,No holiday
2013-10-27,8.766585375783716,No holiday
2013-10-28,8.430902676748728,No holiday
2013-10-29,8.329317228576267,No holiday
2013-10-30,8.23824672480413,No holiday
2013-10-31,8.354786336302217,No holiday
2013-11-01,8.257015531967626,No holiday
2013-11-02,8.436383166575558,No holiday
2013-11-03,9.432299402055422,No holiday
2013-11-04,8.490218295967395,No holiday
2013-11-05,8.711293487797212,No holiday
2013-11-06,8.652872115050412,No holiday
2013-11-07,8.416568857020188,No holiday
2013-11-08,8.692384399714452,No holiday
2013-11-09,9.341821408459678,No holiday
2013-11-10,9.718793102841747,No holiday
2013-11-11,9.015499009725618,No holiday
2013-11-12,8.577054124916893,No holiday
2013-11-13,8.734525830601624,No holiday
2013-11-14,8.72358358576197,No holiday
2013-11-15,8.821898643572084,No holiday
2013-11-16,9.339702757219658,No holiday
2013-11-17,9.986832048606203,No holiday
2013-11-18,8.974770370085805,No holiday
2013-11-19,9.0016943280941,No holiday
2013-11-20,9.384049308059216,No holiday
2013-11-21,9.40121835457278,No holiday
2013-11-22,9.196826545443374,No holiday
2013-11-23,9.769411143936916,No holiday
2013-11-24,10.301114984188084,No holiday
2013-11-25,9.271115792812392,No holiday
2013-11-26,9.266770745572408,No holiday
2013-11-27,9.13515501854656,No holiday
2013-11-28,8.986267728521495,No holiday
2013-11-29,8.98764429984042,No holiday
2013-11-30,9.54381515560931,No holiday
2013-12-01,10.147449007229715,No holiday
2013-12-02,9.150068000750313,No holiday
2013-12-03,9.201333000359998,No holiday
2013-12-04,9.12412465806339,No holiday
2013-12-05,9.537187823138243,No holiday
2013-12-06,9.268802495050688,No holiday
2013-12-07,9.767645240150529,No holiday
2013-12-08,10.138161663506043,No holiday
2013-12-09,9.179661232150249,No holiday
2013-12-10,9.174041272243286,No holiday
2013-12-11,9.503454269231923,No holiday
2013-12-12,9.357932132061524,No holiday
2013-12-13,9.246620621398488,No holiday
2013-12-14,9.771330252409914,No holiday
2013-12-15,10.382616256553796,No holiday
2013-12-16,9.25138192508236,No holiday
2013-12-17,9.374928016841697,No holiday
2013-12-18,9.210798893687093,No holiday
2013-12-19,9.33454459009494,No holiday
2013-12-20,9.340941663827191,No holiday
2013-12-21,9.983350444950364,No holiday
2013-12-22,10.02785314488806,No holiday
2013-12-23,9.974564743185912,No holiday
2013-12-24,10.186908009198932,No holiday
2013-12-25,10.699435692177476,Christmas Day
2013-12-26,9.871152577459457,Boxing Day
2013-12-27,9.740905741821724,No holiday
2013-12-28,9.61751159569679,No holiday
2013-12-29,10.120538794938282,No holiday
2013-12-30,9.868562468595044,No holiday
2013-12-31,9.993758429838756,No holiday
2014-01-01,10.296999213368773,New Years Day
2014-01-02,9.382227575076248,No holiday
2014-01-03,9.49553893780388,No holiday
2014-01-04,9.973375456045032,No holiday
2014-01-05,10.429911876769928,No holiday
2014-01-06,9.324212124406236,No holiday
2014-01-07,9.203735272262511,No holiday
2014-01-08,9.043205831952733,No holiday
2014-01-09,9.057431036040734,No holiday
2014-01-10,9.170624551984902,No holiday
2014-01-11,9.681508832158796,No holiday
2014-01-12,10.47254379849254,No holiday
2014-01-13,9.235237235458564,No holiday
2014-01-14,9.150011921972418,No holiday
2014-01-15,9.16481217518418,No holiday
2014-01-16,8.978974975522211,No holiday
2014-01-17,9.139783178041702,No holiday
2014-01-18,9.61135118526558,No holiday
2014-01-19,10.273004616183137,No holiday
2014-01-20,9.269407533973617,No holiday
2014-01-21,9.212653615519404,No holiday
2014-01-22,8.972976956420041,No holiday
2014-01-23,9.10590181987832,No holiday
2014-01-24,9.20840302588388,No holiday
2014-01-25,9.62894785332833,No holiday
2014-01-26,10.405402745338382,No holiday
2014-01-27,9.46838909091369,No holiday
2014-01-28,9.227468394418755,No holiday
2014-01-29,9.50324903547365,No holiday
2014-01-30,9.462296885579509,No holiday
2014-01-31,9.572954173756292,No holiday
2014-02-01,9.692976075768144,No holiday
2014-02-02,10.105844544593314,No holiday
2014-02-03,9.114827409901922,No holiday
2014-02-04,9.04283968357105,No holiday
2014-02-05,9.303778083061442,No holiday
2014-02-06,9.367738150977408,No holiday
2014-02-07,8.995900434611139,No holiday
2014-02-08,9.732018710213378,No holiday
2014-02-09,10.22225404467274,No holiday
2014-02-10,9.254120398483254,No holiday
2014-02-11,9.241633313560897,No holiday
2014-02-12,9.449574910957685,No holiday
2014-02-13,9.214298701682925,No holiday
2014-02-14,9.462749715636384,No holiday
2014-02-15,9.697924717083003,No holiday
2014-02-16,9.834157227885164,No holiday
2014-02-17,9.038985223368329,No holiday
2014-02-18,8.93224583179019,No holiday
2014-02-19,9.003166203691606,No holiday
2014-02-20,8.946307439874724,No holiday
2014-02-21,8.756353844873782,No holiday
2014-02-22,9.122626162520271,No holiday
2014-02-23,9.614161843439376,No holiday
2014-02-24,8.700476883276158,No holiday
2014-02-25,8.558046207516364,No holiday
2014-02-26,8.517028568453785,No holiday
2014-02-27,8.544326977943363,No holiday
2014-02-28,0.1757455874010955,No holiday
