Time,Consumption,Type
2013-09-05,8.160871836452374,No holiday
2013-09-06,8.32771257104454,No holiday
2013-09-07,8.413700538308671,No holiday
2013-09-08,8.907056119531092,No holiday
2013-09-09,8.634422712594974,No holiday
2013-09-10,8.564215997301229,No holiday
2013-09-11,8.706827643661278,No holiday
2013-09-12,8.46176854331884,No holiday
2013-09-13,8.800218662075912,No holiday
2013-09-14,9.233341023643275,No holiday
2013-09-15,9.947229858680554,No holiday
2013-09-16,8.848070556215575,No holiday
2013-09-17,9.120141853522348,No holiday
2013-09-18,8.769214315152915,No holiday
2013-09-19,8.955375260098478,No holiday
2013-09-20,8.764118630389408,No holiday
2013-09-21,8.9662764617688,No holiday
2013-09-22,9.545100448282897,No holiday
2013-09-23,8.734880060183817,No holiday
2013-09-24,8.501570015534183,No holiday
2013-09-25,8.549438951260887,No holiday
2013-09-26,8.49230998866832,No holiday
2013-09-27,8.52359664760517,No holiday
2013-09-28,8.939758930714246,No holiday
2013-09-29,9.498421299060348,No holiday
2013-09-30,8.792061594235122,No holiday
2013-10-01,8.85595204425099,No holiday
2013-10-02,8.832655968915482,No holiday
2013-10-03,8.766293159789774,No holiday
2013-10-04,8.703482395806674,No holiday
2013-10-05,9.209565668218156,No holiday
2013-10-06,9.347970712203624,No holiday
2013-10-07,8.88468646471919,No holiday
2013-10-08,8.771572712084195,No holiday
2013-10-09,8.800686530257288,No holiday
2013-10-10,9.194406309585084,No holiday
2013-10-11,9.778439900415831,No holiday
2013-10-12,9.521768843785436,No holiday
2013-10-13,10.93229661125912,No holiday
2013-10-14,9.817153470132013,No holiday
2013-10-15,9.574683623326775,No holiday
